Origen,Destino,Total
accenture.com,externos.itnow.es,2
lacaixa.es,ferrovial.com,13
lacaixa.es,coac.net,1
lacaixa.es,serunion.elior.com,2
lacaixa.es,nh-hotels.com,2
silk.es,hp.com,34
lacaixa.es,live.no,4
lacaixa.es,nafnaf.es,3
lacaixa.es,distridam.com,1
elacaixa.com,ts.fujitsu.com,6
bnpparibas.com,invercaixa.es,2
lacaixa.es,gdscusa.es,107
lacaixa.es,yahoo.con,1
lacaixa.es,yahoo.com,8
lacaixa.es,esnautic.com,1
lacaixa.es,eulen.com,3
lacaixa.es,la,1
everis.com,externos.itnow.es,11
promocaixa.es,everis.com,3
lacaixa.es,planeta.es,4
lacaixa.es,itadbp01.ia.lacaixa.es,1
mrxasp13.lacaixa.es,everis.com,3
lacaixa.es,telecor.es,1
lacaixa.es,ibercaja.es,2
lacaixa.es,garciamunte.com,1
indra.es,indra.es,1
lacaixa.es,yahoo.com.ar,1
lacaixa.es,agencaixa.com,3
lacaixa.es,ayto-pinto.es,2
citco.com,invercaixa.es,3
lacaixa.es,crc-eventos.es,4
lacaixa.es,fhp-ww.com,2
lacaixa.es,servihabitat.com,4
lacaixa.es,securibat,1
lacaixa.es,hotamail.com,2
lacaixa.es,jvnewco.net,2
lacaixa.es,ferrergrupo.com,11
lacaixa.es,tinsa.es,67
lacaixa.es,serviciosmap.com,2
lacaixa.es,ohl.es,2
lacaixa.es,economistes.com,1
lacaixa.es,acsa.es,13
lacaixa.es,benteler.com,1
lacaixa.es,zaragozadeporte.com,2
lacaixa.es,gamesacorp.com,5
lacaixa.es,corpcld.com,6
lacaixa.es,tf7mnasr02.lacaixa.es,2
lacaixa.es,live.com,3
lacaixa.es,hotmail.com,166
lacaixa.es,simon.es,3
lacaixa.es,sumasa.es,1
lacaixa.es,saint-gobain.com,2
lacaixa.es,granada2015.org,2
icaasp52.lacaixa.es,capgemini.com,2
lacaixa.es,tec,3
lacaixa.es,inima.com,2
lacaixa.es,yahoo.es,24
lacaixa.es,tenerife.es,2
ef.com,itnow.es,1
lacaixa.es,gobiernodecanarias.org,2
lacaixa.es,bankia.com,1
lacaixa.es,medgaz.com,3
lacaixa.es,comsaemte.com,6
segurcaixaholding.com,eds.com,1
lacaixa.es,grupoclece.com,2
lacaixa.es,ymail.com,2
glc.es,capgemini.com,2
lacaixa.es,husa.es,7
lacaixa.es,applus.com,10
lacaixa.es,agbar.net,3
lacaixa.es,cablapalma.es,6
lacaixa.es,cx.es.sogeti.com,3
lacaixa.es,boehringer-ingelheim.com,3
segurcaixaholding.com,vidacaixa.com,3
itnow.es,hds.com;gestió,2
proveedorexterno.com,indrabmb.es,1
lacaixa.es,sacresa.com,2
everis.com,lacaixa.es,4
lacaixa.es,hp.com;ju,1
lacaixa.es,borges.es,2
lacaixa.es,h10.es,2
capgemini.com,externos.itnow.es,2
lacaixa.es,sonidoarcoiris.com,2
lacaixa.es,richter-echevarria.com,2
lacaixa.es,nogar.es,13
lacaixa.es,supersol.es,4
lacaixa.es,proveedorex,3
mrxasp13.lacaixa.es,gmail.com;<,2
lacaixa.es,gallardoingenieria.com,1
lacaixa.es,miquel.es,2
lacaixa.es,mrxasp13.lacaixa.es,2
lacaixa.es,pkf-attest.es,2
lacaixa.es,montajesjmp.es,1
lacaixa.es,quimidroga.com,1
viajeseci.es,criteria.com,5
lacaixa.es,panrico.com,4
lacaixa.es,gaztelugatxe.net,4
lacaixa.es,gonvarri.com,2
lacaixa.es,mcprocuradores.es,2
lacaixa.es,tucalentadoreconomico.es,5
lacaixa.es,eygm.org,4
lacaixa.es,grupozeta.es,2
lacaixa.es,senasa.es,1
lacaixa.es,telefonica.es,11
lacaixa.es,cfnavarra.es,1
lacaixa.es,icpv.com,2
lacaixa.es,935637036,2
lacaixa.es,tefico.com,2
lacaixa.es,cotasp02.lacaixa.es,4
lacaixa.es,anti-web.com,1
lacaixa.es,gruposegur.com,4
lacaixa.es,arcovaloraciones.com,18
lacaixa.es,elacaixa.es,2
lacaixa.es,dovalbuilding.com,1
itnow.es,itnow.es,12
lacaixa.es,st-tasacion.es,16
lacaixa.es,proveedorexterno.com,2
f2aeventos.com,caixacard.net,1
lacaixa.es,medicosdelmundo.org,1
lacaixa.es,notariado.org,1
lacaixa.es,jet.es,1
lacaixa.es,castemar.es,1
lacaixa.es,repsol.com,22
lacaixa.es,grupogodo.com,1
lacaixa.es,orange.com,14
lacaixa.es,educacion.navarra.es,1
lacaixa.es,gestoriacasals.com,5
lacaixa.es,portaventura.es,6
lacaixa.es,trasmediterranea.es,5
lacaixa.es,registradores.org,4
lacaixa.es,gmrcanarias.com,2
lacaixa.es,tecnocom,2
lacaixa.es,grupoc,2
lacaixa.es,vithas.es,1
lacaixa.es,central.grupocobra.com,6
lacaixa.es,hotmail.it,1
lacaixa.es,segurcaixadeslas.es,2
esade.edu,caixacard.net,2
es.scc.com,externos.itnow.es,3
lacaixa.es,akzonobel.com,2
lacaixa.es,logista.es,1
lacaixa.es,capgemini.es,6
lacaixa.es,smolvera.com,2
lacaixa.es,dragados.com,1
lacaixa.es,sgth.es,1
lacaixa.es,manpower.es,9
lacaixa.es,sanpeauditores.es,2
lacaixa.es,permar.cat,230
lacaixa.es,vidacaixa.es,7
lacaixa.es,gpasesores.es,4
lacaixa.es,globalsteelwire.com,1
lacaixa.es,racc.es,1
lacaixa.es,unavarra.es,5
lacaixa.es,agbar.es,7
lacaixa.es,mutuauniversal.net,2
lacaixa.es,carsgallery.es,1
lacaixa.es,labco.eu,1
lacaixa.es,silk.es,17
lacaixa.es,medinapinazoabogados.com,2
lacaixa.es,fluidraservices.es,4
glc.es,itnow.es,4
lacaixa.es,plusultra.es,8
lacaixa.es,telefonica.com,14
lacaixa.es,elecnor.es,2
lacaixa.es,colaboradorst.es,1
lacaixa.es,promocaixa.es,2
lacaixa.es,trbasp01.lacaixa.es,5
lacaixa.es,adornos.eu,2
lacaixa.es,briansomaure.jazztel.es,1
lacaixa.es,microbanklacaixa.es,4
lacaixa.es,norgabe.com,3
gdscusa.es,gdscusa.es,9
lacaixa.es,afgestifinc.com,2
fundacionlacaixa.es,criteria.com,2
lacaixa.es,hotmail.es,41
lacaixa.es,lac,1
segurcaixaholding.com,segurcaixaholding.com,1
lacaixa.es,lidl.es,4
lacaixa.es,mango.com,9
lacaixa.es,notin.net,1
lacaixa.es,maec.es,1
lacaixa.es,segurcaixaholding.com,8
lacaixa.es,cirsa.com,2
telefonica.es,itnow.es,4
lacaixa.es,lacaixa.es;,3
automatica.cat,lacaixa.es,5
lacaixa.es,vth.es,4
lacaixa.es,iberia.es,2
lacaixa.es,indra.es,7
lacaixa.es,segurcaixaadeslas.es,27
lacaixa.es,prisan.es,3
lacaixa.es,abecsl.com,1
lacaixa.es,aiguesdebarcelona.cat,2
lacaixa.es,header.net,3
lacaixa.es,coag.es,5
es.amnesty.org,fundaciolacaixa.es,1
lacaixa.es,monseovp01.lacaixa.es,2
lacaixa.es,cepsa.com,8
lacaixa.es,ole-trucks.com,2
lacaixa.es,es.cciberianpartners.com,7
lacaixa.es,djlampy.com,2
mrxasp15.lacaixa.es,everis.com,1
lacaixa.es,teixido.net,19
itnow.es,lacaixa.es,4
lacaixa.es,saba.eu,28
lacaixa.es,ikea.com,15
lacaixa.es,codorniu.es,2
lacaixa.es,gdfsuez.com,1
lacaixa.es,sedal.com,2
lacaixa.es,ts.fujitsu.com;,8
lacaixa.es,sorigue.com,2
lacaixa.es,gmail.com,74
telefonica.es,externos.itnow.es,5
lacaixa.es,hp.com,25
lacaixa.es,hp.com;jordi.julia,2
lacaixa.es,tecnocom.e,1
lacaixa.es,molsan.es,2
lacaixa.es,sacyr.com,2
sungard.com,capgemini.c,1
silk.es,tecnocom.es,240
lacaixa.es,fcnv.es,1
lacaixa.es,habitat.es,1
lacaixa.es,aguasdealcala.es,2
gmail.com,lacaixa.es,3
lacaixa.es,gas,2
lacaixa.es,overon.es,2
lacaixa.es,serhs.com,9
lacaixa.es,calzadosselquir.e.telefonica.net,2
lacaixa.es,atento.es,3
lacaixa.es,cyesa.com,1
lacaixa.es,mecalux.com,2
itnow.es,externos.itnow.es;a,2
lacaixa.es,me.com,2
lacaixa.es,bufeteques.es,4
lacaixa.es,bianditz.es,1
lacaixa.es,lacaixa.es;dp,2
